S2_Temp,S2_Light,S2_Sound,S5_CO2_Slope,S7_PIR,Room_Occupancy_Count
25.81,24,0.05,1.173076923,1,2
25.75,24,0.07,1.15,1,2
25.75,24,0.05,1.153846154,0,2
25.75,24,0.06,1.230769231,0,2
25.75,24,2.14,1.188461538,1,2
25.75,24,0.05,1.169230769,1,2
25.75,24,0.05,1.173076923,1,2
25.75,24,0.4,1.2,1,2
25.75,24,0.54,1.2,1,2
25.75,24,0.8,1.269230769,1,2
25.75,24,1.11,1.311538462,1,2
25.75,24,0.26,1.326923077,1,2
25.75,24,0.11,1.361538462,1,2
25.81,24,0.08,1.415384615,1,2
25.75,24,0.06,1.442307692,0,2
25.81,24,0.06,1.534615385,0,2
25.75,24,0.76,1.688461538,1,2
25.81,24,1.8,1.853846154,1,2
25.75,24,0.05,2.076923077,1,2
25.75,24,0.64,2.261538462,1,2
25.75,24,0.59,2.311538462,1,2
25.81,24,0.37,2.323076923,1,2
25.75,24,0.05,2.296153846,1,2
25.81,24,0.06,2.280769231,1,2
25.75,24,0.56,2.184615385,1,2
25.75,24,0.37,2.15,1,2
25.75,24,0.06,2.123076923,1,2
25.81,24,0.38,2.103846154,1,2
25.81,24,0.23,2.096153846,1,2
25.75,24,0.39,1.957692308,1,2
25.81,24,0.18,1.880769231,1,2
25.81,24,0.11,1.815384615,1,2
25.81,24,0.11,1.761538462,1,2
25.75,24,0.71,1.673076923,1,2
25.81,200,3.44,1.646153846,1,3
25.94,226,1.25,1.584615385,1,3
25.88,237,0.05,1.534615385,1,3
25.88,242,0.63,1.542307692,1,3
25.88,242,0.1,1.557692308,0,3
25.88,242,0.47,1.484615385,1,3
25.88,241,0.07,1.519230769,1,3
25.88,241,0.35,1.569230769,1,3
25.81,240,0.06,1.684615385,1,3
25.88,240,0.06,1.819230769,1,3
25.88,240,0.09,1.880769231,1,3
25.88,240,0.23,1.869230769,1,3
25.88,239,0.25,1.830769231,0,3
25.88,239,1.15,1.765384615,1,3
25.88,239,0.34,1.626923077,1,3
25.88,238,0.06,1.369230769,0,3
25.88,238,0.05,1.188461538,0,3
25.88,238,0.69,1.042307692,1,3
25.88,238,0.79,0.976923077,1,3
25.88,237,1.95,0.938461538,1,3
25.88,237,0.06,0.873076923,1,3
25.88,237,0.29,0.873076923,1,3
25.94,239,0.06,0.938461538,1,3
25.94,239,0.63,1.065384615,1,3
25.94,238,0.81,1.153846154,1,3
25.94,238,0.05,1.253846154,1,3
25.94,238,0.04,1.319230769,1,3
25.88,238,0.62,1.4,0,3
25.94,237,0.56,1.453846154,1,3
25.94,237,0.32,1.580769231,1,3
25.94,237,0.13,1.680769231,1,3
25.94,237,0.09,1.8,0,3
25.94,236,0.05,1.938461538,1,3
25.94,235,1.88,2.096153846,1,3
26.25,235,1.62,2.273076923,1,3
26.5,236,0.67,2.415384615,1,3
26.75,236,0.15,2.565384615,1,3
27,236,0.17,2.719230769,1,3
27.13,235,0.08,2.873076923,1,3
27.56,235,0.21,2.880769231,1,3
27.5,235,0.98,2.788461538,1,3
27.13,235,0.25,2.642307692,0,3
27,235,0.5,2.442307692,1,3
26.81,235,0.07,2.334615385,1,3
26.75,235,0.06,2.226923077,1,3
26.63,234,1.27,2.169230769,1,3
26.56,234,1.33,2.161538462,1,3
26.56,235,0.53,2.157692308,1,3
26.5,235,0.2,2.35,1,3
26.5,235,0.09,2.588461538,1,3
26.5,235,0.15,2.819230769,0,3
26.44,235,0.68,3.038461538,1,3
26.44,235,0.58,3.288461538,1,3
26.44,235,0.22,3.465384615,1,3
26.38,236,0.13,3.661538462,1,3
26.38,236,0.31,3.876923077,0,3
26.38,235,2.85,4.015384615,0,3
26.31,234,0.19,4.173076923,0,3
26.38,234,0.53,4.3,0,3
26.44,234,0.17,4.35,0,3
26.44,234,0.83,4.423076923,0,3
26.44,234,0.14,4.473076923,0,3
26.44,234,0.76,4.55,0,3
26.44,235,0.26,4.653846154,0,3
26.38,234,0.48,4.638461538,0,3
26.38,234,0.57,4.55,1,3
26.31,234,0.44,4.480769231,1,3
26.38,234,2.88,4.330769231,1,3
26.38,234,0.33,4.15,1,3
26.38,234,0.45,3.892307692,1,3
26.38,234,0.27,3.607692308,0,3
26.38,234,0.05,3.346153846,0,3
26.38,235,0.05,3.011538462,0,3
26.38,234,0.12,2.846153846,1,3
26.38,234,0.3,2.757692308,1,3
26.31,235,0.83,2.653846154,1,3
26.31,234,0.35,2.538461538,1,3
26.31,234,1.46,2.465384615,1,3
26.31,234,0.21,2.484615385,1,3
26.38,234,0.25,2.5,1,3
26.31,235,0.31,2.515384615,1,3
26.38,234,0.16,2.484615385,0,3
26.38,234,0.15,2.503846154,1,3
26.38,234,1.26,2.619230769,1,3
26.38,234,0.73,2.588461538,1,3
26.38,234,0.39,2.557692308,1,3
26.31,234,0.2,2.573076923,1,3
26.38,234,0.84,2.630769231,1,3
26.38,234,0.8,2.730769231,1,3
26.31,234,0.31,2.776923077,0,3
26.31,234,0.43,2.815384615,0,3
26.31,234,0.19,2.896153846,1,3
26.31,234,0.14,2.880769231,1,3
26.44,234,0.14,2.819230769,1,3
26.38,235,0.66,2.757692308,0,3
26.44,236,0.4,2.692307692,1,3
26.56,235,0.27,2.623076923,1,3
26.81,237,0.22,2.55,0,3
26.75,235,1.07,2.569230769,1,3
26.63,235,0.17,2.542307692,1,3
26.63,234,0.44,2.565384615,1,3
26.63,234,0.27,2.538461538,1,3
26.56,235,0.72,2.507692308,1,3
26.56,236,0.28,2.523076923,1,3
26.56,236,0.55,2.446153846,1,3
26.63,236,0.79,2.326923077,1,3
26.63,236,0.5,2.211538462,1,3
26.63,236,1.49,2.146153846,1,3
26.63,236,0.62,2.180769231,1,3
26.63,236,0.32,2.215384615,1,3
26.63,236,0.77,2.196153846,1,3
26.63,235,1.88,2.223076923,1,3
26.56,235,1.01,2.3,1,3
26.63,235,0.8,2.380769231,1,3
26.63,235,0.38,2.419230769,1,3
26.63,236,0.69,2.419230769,1,3
26.63,236,0.61,2.338461538,0,3
26.63,236,0.45,2.315384615,1,3
26.63,236,0.18,2.246153846,1,3
26.63,237,0.37,2.180769231,1,3
26.69,236,1.4,2.169230769,1,3
26.63,236,0.54,2.115384615,1,3
26.63,235,1.35,2.161538462,1,3
26.69,235,0.47,2.257692308,1,3
26.63,236,0.82,2.35,1,3
26.69,235,0.34,2.530769231,1,3
26.69,236,0.66,2.75,1,3
26.69,236,0.17,2.957692308,0,3
26.69,237,0.42,3.153846154,0,3
26.63,236,0.31,3.238461538,0,3
26.63,235,0.39,3.257692308,0,3
26.63,235,0.15,3.215384615,1,3
26.69,236,0.27,3.165384615,1,3
26.63,236,0.09,3.065384615,1,3
26.63,236,0.06,3.019230769,1,3
26.63,236,0.32,2.934615385,0,3
26.63,236,0.2,2.857692308,0,3
26.63,236,0.06,2.834615385,0,3
26.63,236,0.97,2.815384615,1,3
26.63,235,1.05,2.75,1,3
26.63,235,0.29,2.588461538,1,3
26.94,237,1.37,2.419230769,1,3
27.13,238,0.63,2.384615385,1,3
27.38,238,1.22,2.388461538,1,3
27.5,238,0.13,2.238461538,0,3
27.63,237,0.75,2.176923077,1,3
27.44,237,0.19,2.103846154,0,3
27.5,238,0.39,2.115384615,0,3
27.5,238,0.12,2.073076923,0,3
27.5,238,0.66,2.080769231,0,3
27.5,237,0.34,2.188461538,0,3
27.56,237,0.11,2.35,0,3
27.56,237,0.08,2.380769231,0,3
27.63,238,0.14,2.338461538,0,3
27.69,239,0.05,2.276923077,0,3
27.69,239,0.15,2.242307692,1,3
27.75,239,0.52,2.180769231,1,3
27.69,239,0.42,2.042307692,1,3
27.69,239,0.35,1.826923077,1,3
27.75,239,0.16,1.580769231,0,3
27.75,239,0.15,1.257692308,0,3
27.81,239,0.27,1.003846154,0,3
27.81,239,0.15,0.819230769,0,3
27.88,238,0.08,0.703846154,0,3
27.94,238,0.19,0.561538462,0,3
27.94,239,0.46,0.484615385,1,3
27.94,239,0.34,0.426923077,0,3
27.88,239,0.83,0.35,1,3
27.88,239,0.58,0.357692308,1,3
27.94,239,1.47,0.257692308,1,3
28,239,0.49,0.242307692,1,3
27.94,239,0.16,0.361538462,1,3
28,239,0.3,0.519230769,0,3
27.94,239,0.21,0.619230769,0,3
27.94,239,0.41,0.8,0,3
28,239,0.77,1.015384615,0,3
27.94,239,1.02,1.269230769,1,3
27.94,239,0.44,1.365384615,1,3
27.88,239,0.91,1.346153846,1,3
27.94,239,0.29,1.35,0,3
27.94,239,0.05,1.330769231,0,3
28,239,0.11,1.342307692,0,3
27.94,239,0.35,1.288461538,0,3
27.94,239,0.76,1.215384615,1,3
27.94,239,0.17,1.030769231,1,3
27.94,239,0.13,0.784615385,1,3
27.94,239,0.27,0.526923077,0,3
27.94,239,0.14,0.311538462,0,3
27.88,239,0.54,0.096153846,0,3
27.94,239,0.82,-0.161538462,1,3
27.88,239,0.14,-0.265384615,1,3
27.94,239,0.3,-0.407692308,0,3
27.94,239,0.12,-0.5,0,3
27.88,239,0.59,-0.503846154,1,3
27.94,239,0.53,-0.519230769,0,3
27.94,239,0.36,-0.5,1,3
27.94,239,0.08,-0.442307692,1,3
28.06,239,0.76,-0.434615385,1,3
28.13,238,1.13,-0.473076923,1,3
28.25,238,0.63,-0.407692308,1,3
28.25,236,0.41,-0.334615385,0,3
28.25,232,0.48,-0.115384615,1,3
28.25,225,0.57,-0.038461538,0,3
28.13,225,0.6,0.042307692,0,3
28.06,225,0.62,0.130769231,1,3
28.13,226,1.75,0.273076923,1,3
28.06,226,1.31,0.415384615,1,3
27.94,227,0.64,0.603846154,1,3
28,226,0.32,0.742307692,1,3
27.94,226,0.3,0.826923077,1,3
27.94,226,0.16,0.9,1,3
28,226,0.39,0.911538462,1,3
28.06,226,0.25,0.907692308,1,3
28,226,0.14,0.838461538,1,3
28.06,226,0.33,0.792307692,1,3
27.94,226,0.17,0.811538462,0,3
28.06,227,0.06,0.846153846,0,3
28.13,227,0.16,0.992307692,0,3
28.06,227,0.71,1.161538462,0,3
28.06,227,0.34,1.357692308,0,3
28,227,0.08,1.673076923,0,3
28.06,228,0.3,1.957692308,0,3
27.94,227,1,2.157692308,1,3
28.13,227,0.62,2.315384615,1,3
28.13,228,0.49,2.288461538,1,3
28.19,227,0.38,2.184615385,1,3
28.13,228,0.12,2.157692308,0,3
27.56,228,1.23,2.2,1,3
27.56,228,1.23,2.203846154,1,3
27.5,0,0.31,2.165384615,1,3
27.06,0,0.05,1.903846154,0,0
27.06,0,0.05,1.626923077,0,0
27.06,0,0.05,1.476923077,0,0
26.94,0,0.05,1.303846154,0,0
26.94,0,0.05,1.107692308,0,0
26.88,0,0.05,0.846153846,0,0
26.88,0,0.05,0.430769231,0,0
26.88,0,0.05,-0.126923077,0,0
26.81,0,0.05,-0.723076923,0,0
26.81,0,0.04,-1.253846154,0,0
26.75,0,0.05,-1.757692308,0,0
26.75,0,0.05,-2.226923077,0,0
26.69,0,0.05,-2.746153846,0,0
26.69,0,0.05,-3.307692308,0,0
26.69,0,0.05,-3.857692308,0,0
26.69,0,0.05,-4.242307692,0,0
26.63,0,0.04,-4.503846154,0,0
26.63,0,0.04,-4.688461538,0,0
26.63,0,0.05,-4.746153846,0,0
26.63,0,0.05,-4.965384615,0,0
26.56,0,0.05,-5.207692308,0,0
26.56,0,0.06,-5.426923077,0,0
26.56,0,0.06,-5.465384615,0,0
26.5,0,0.05,-5.453846154,0,0
26.5,0,0.05,-5.384615385,0,0
26.5,0,0.05,-5.503846154,0,0
26.5,0,0.04,-5.534615385,0,0
26.44,0,0.05,-5.423076923,0,0
26.44,0,0.05,-5.253846154,0,0
26.44,0,0.05,-5.023076923,0,0
26.38,0,0.04,-4.734615385,0,0
26.44,0,0.05,-4.538461538,0,0
26.44,0,0.05,-4.396153846,0,0
26.44,0,0.05,-4.311538462,0,0
26.44,0,0.05,-4.280769231,0,0
26.44,0,0.05,-4.3,0,0
26.44,0,0.05,-4.273076923,0,0
26.38,0,0.05,-4.35,0,0
26.38,0,0.04,-4.484615385,0,0
26.38,0,0.04,-4.676923077,0,0
26.31,0,0.05,-4.784615385,0,0
26.31,0,0.05,-4.9,0,0
26.31,0,0.05,-4.969230769,0,0
26.31,0,0.04,-5.034615385,0,0
26.31,0,0.06,-5.05,0,0
26.31,0,0.04,-5.019230769,0,0
26.31,0,0.05,-4.942307692,0,0
26.31,0,0.05,-4.873076923,0,0
26.25,0,0.04,-4.815384615,0,0
26.25,0,0.05,-4.819230769,0,0
26.25,0,0.05,-4.696153846,0,0
26.25,0,0.06,-4.542307692,0,0
26.25,0,0.04,-4.311538462,0,0
26.25,0,0.04,-4.2,0,0
26.19,0,0.05,-3.969230769,0,0
26.19,0,0.05,-3.715384615,0,0
26.19,0,0.05,-3.484615385,0,0
26.19,0,0.05,-3.226923077,0,0
26.19,0,0.05,-3.084615385,0,0
26.19,0,0.04,-3.011538462,0,0
26.19,0,0.05,-2.919230769,0,0
26.19,0,0.04,-2.765384615,0,0
26.19,0,0.05,-2.646153846,0,0
26.19,0,0.05,-2.611538462,0,0
26.19,0,0.05,-2.523076923,0,0
26.19,0,0.04,-2.384615385,0,0
26.19,0,0.05,-2.342307692,0,0
26.13,0,0.04,-2.303846154,0,0
26.13,0,0.05,-2.415384615,0,0
26.13,0,0.05,-2.434615385,0,0
26.13,0,0.04,-2.503846154,0,0
26.13,0,0.04,-2.526923077,0,0
26.13,0,0.05,-2.55,0,0
26.13,0,0.04,-2.573076923,0,0
26.13,0,0.05,-2.646153846,0,0
26.13,0,0.1,-2.715384615,0,0
26.13,0,0.05,-2.776923077,0,0
26.13,0,0.07,-2.826923077,0,0
26.06,0,0.05,-2.865384615,0,0
26.06,0,0.05,-2.846153846,0,0
26.06,0,0.05,-2.815384615,0,0
26.06,0,0.05,-2.869230769,0,0
26.06,0,0.05,-2.911538462,0,0
26.06,0,0.06,-3.042307692,0,0
26.06,0,0.05,-3.261538462,0,0
26.06,0,0.05,-3.419230769,0,0
26.06,0,0.05,-3.511538462,0,0
26.06,0,0.04,-3.588461538,0,0
26.06,0,0.05,-3.653846154,0,0
26,0,0.05,-3.611538462,0,0
26.06,0,0.05,-3.553846154,0,0
26,0,0.04,-3.573076923,0,0
26,0,0.04,-3.569230769,0,0
26,0,0.05,-3.592307692,0,0
26,0,0.05,-3.55,0,0
26,0,0.05,-3.538461538,0,0
26,0,0.04,-3.507692308,0,0
26,0,0.04,-3.457692308,0,0
26.06,0,0.04,-3.388461538,0,0
26,0,0.05,-3.392307692,0,0
26,0,0.05,-3.423076923,0,0
26,0,0.05,-3.434615385,0,0
26,0,0.05,-3.523076923,0,0
26,0,0.05,-3.45,0,0
25.94,0,0.04,-3.407692308,0,0
26,0,0.04,-3.346153846,0,0
25.94,0,0.05,-3.315384615,0,0
25.94,0,0.05,-3.315384615,0,0
26,0,0.04,-3.296153846,0,0
25.94,0,0.05,-3.357692308,0,0
25.94,0,0.04,-3.5,0,0
26,0,0.04,-3.530769231,0,0
25.94,0,0.05,-3.5,0,0
25.94,0,0.05,-3.407692308,0,0
25.94,0,0.04,-3.346153846,0,0
25.94,0,0.05,-3.219230769,0,0
25.94,0,0.04,-3.130769231,0,0
25.94,0,0.05,-3.084615385,0,0
25.94,0,0.05,-3.076923077,0,0
25.94,0,0.05,-2.961538462,0,0
25.94,0,0.05,-2.884615385,0,0
25.94,0,0.04,-2.846153846,0,0
25.94,0,0.05,-2.796153846,0,0
25.94,0,0.04,-2.780769231,0,0
25.94,0,0.05,-2.757692308,0,0
25.88,0,0.04,-2.730769231,0,0
25.88,0,0.04,-2.7,0,0
25.88,0,0.04,-2.669230769,0,0
25.94,0,0.04,-2.496153846,0,0
25.88,0,0.05,-2.373076923,0,0
25.88,0,0.04,-2.253846154,0,0
25.88,0,0.05,-2.092307692,0,0
25.88,0,0.04,-1.988461538,0,0
25.88,0,0.04,-1.942307692,0,0
25.88,0,0.04,-1.95,0,0
25.88,0,0.04,-2.061538462,0,0
25.88,0,0.04,-2.084615385,0,0
25.88,0,0.04,-2.065384615,0,0
25.88,0,0.04,-2.05,0,0
25.88,0,0.05,-2.134615385,0,0
25.88,0,0.04,-2.080769231,0,0
25.88,0,0.04,-2.030769231,0,0
25.88,0,0.04,-1.984615385,0,0
25.88,0,0.05,-2.042307692,0,0
25.88,0,0.04,-2.057692308,0,0
25.88,0,0.05,-2.123076923,0,0
25.88,0,0.04,-2.192307692,0,0
25.88,0,0.04,-2.223076923,0,0
25.81,0,0.04,-2.269230769,0,0
25.88,0,0.04,-2.280769231,0,0
25.81,0,0.04,-2.303846154,0,0
25.88,0,0.04,-2.384615385,0,0
25.81,0,0.04,-2.423076923,0,0
25.88,0,0.04,-2.415384615,0,0
25.81,0,0.04,-2.407692308,0,0
25.81,0,0.04,-2.353846154,0,0
25.81,0,0.04,-2.253846154,0,0
25.81,0,0.05,-2.107692308,0,0
25.81,0,0.04,-2.061538462,0,0
25.81,0,0.04,-2.069230769,0,0
25.81,0,0.04,-2.130769231,0,0
25.81,0,0.04,-2.15,0,0
25.81,0,0.04,-2.173076923,0,0
25.81,0,0.05,-2.2,0,0
25.81,0,0.05,-2.188461538,0,0
25.81,0,0.05,-2.092307692,0,0
25.81,0,0.05,-2.053846154,0,0
25.81,0,0.05,-1.976923077,0,0
25.75,0,0.05,-1.911538462,0,0
25.81,0,0.04,-1.953846154,0,0
25.81,0,0.05,-2.053846154,0,0
25.81,0,0.05,-2.115384615,0,0
25.81,0,0.04,-2.042307692,0,0
25.81,0,0.05,-1.930769231,0,0
25.81,0,0.05,-1.876923077,0,0
25.81,0,0.07,-1.876923077,0,0
25.75,0,0.08,-1.976923077,0,0
25.75,0,0.04,-2.034615385,0,0
25.81,0,0.05,-2.146153846,0,0
25.75,0,0.05,-2.215384615,0,0
25.75,0,0.05,-2.288461538,0,0
25.75,0,0.06,-2.315384615,0,0
25.75,0,0.06,-2.203846154,0,0
25.75,0,0.05,-2.15,0,0
25.75,0,0.06,-2.153846154,0,0
25.75,0,0.05,-2.215384615,0,0
25.75,0,0.05,-2.284615385,0,0
25.75,0,0.05,-2.361538462,0,0
25.75,0,0.05,-2.4,0,0
25.75,0,0.05,-2.442307692,0,0
25.75,0,0.05,-2.434615385,0,0
25.75,0,0.05,-2.426923077,0,0
25.75,0,0.05,-2.373076923,0,0
25.75,0,0.06,-2.319230769,0,0
25.75,0,0.05,-2.315384615,0,0
25.75,0,0.05,-2.319230769,0,0
25.75,0,0.05,-2.284615385,0,0
25.75,0,0.05,-2.207692308,0,0
25.75,0,0.05,-2.130769231,0,0
25.75,0,0.05,-2.053846154,0,0
25.75,0,0.05,-2.030769231,0,0
25.75,0,0.06,-2.065384615,0,0
25.75,0,0.05,-2.107692308,0,0
25.75,0,0.06,-2.203846154,0,0
25.75,0,0.05,-2.211538462,0,0
25.69,0,0.05,-2.230769231,0,0
25.69,0,0.05,-2.261538462,0,0
25.69,0,0.05,-2.2,0,0
25.69,0,0.05,-2.138461538,0,0
25.69,0,0.05,-2.080769231,0,0
25.69,0,0.05,-2.030769231,0,0
25.69,0,0.05,-1.992307692,0,0
25.69,0,0.05,-1.965384615,0,0
25.69,0,0.05,-1.9,0,0
25.69,0,0.06,-1.942307692,0,0
25.69,0,0.05,-1.996153846,0,0
25.69,0,0.05,-2.011538462,0,0
25.69,0,0.05,-1.988461538,0,0
25.69,0,0.06,-2.069230769,0,0
25.69,0,0.05,-2.107692308,0,0
25.69,0,0.05,-2.103846154,0,0
25.69,0,0.05,-2.103846154,0,0
25.69,0,0.05,-2.015384615,0,0
25.69,0,0.05,-1.988461538,0,0
25.69,0,0.05,-1.973076923,0,0
25.69,0,0.05,-1.873076923,0,0
25.69,0,0.05,-1.834615385,0,0
25.69,0,0.05,-1.765384615,0,0
25.69,0,0.05,-1.765384615,0,0
25.69,0,0.05,-1.734615385,0,0
25.69,0,0.05,-1.715384615,0,0
25.69,0,0.07,-1.753846154,0,0
25.69,0,0.05,-1.803846154,0,0
25.69,0,0.05,-1.819230769,0,0
25.69,0,0.05,-1.8,0,0
25.63,0,0.05,-1.746153846,0,0
25.69,0,0.06,-1.657692308,0,0
25.69,0,0.06,-1.584615385,0,0
25.63,0,0.05,-1.526923077,0,0
25.63,0,0.05,-1.623076923,0,0
25.69,0,0.05,-1.726923077,0,0
25.69,0,0.05,-1.746153846,0,0
25.63,0,0.05,-1.730769231,0,0
25.69,0,0.06,-1.780769231,0,0
25.69,0,0.05,-1.85,0,0
25.63,0,0.05,-1.888461538,0,0
25.69,0,0.05,-1.992307692,0,0
25.69,0,0.04,-2.011538462,0,0
25.63,0,0.05,-1.992307692,0,0
25.69,0,0.04,-1.988461538,0,0
25.63,0,0.05,-1.903846154,0,0
25.63,0,0.05,-1.880769231,0,0
25.63,0,0.06,-1.773076923,0,0
25.63,0,0.06,-1.723076923,0,0
25.63,0,0.06,-1.684615385,0,0
25.63,0,0.05,-1.707692308,0,0
25.63,0,0.05,-1.746153846,0,0
25.63,0,0.05,-1.8,0,0
25.63,0,0.05,-1.819230769,0,0
25.63,0,0.05,-1.85,0,0
25.63,0,0.05,-1.842307692,0,0
25.63,0,0.05,-1.796153846,0,0
25.63,0,0.05,-1.711538462,0,0
25.63,0,0.06,-1.730769231,0,0
25.63,0,0.05,-1.857692308,0,0
25.63,0,0.04,-2,0,0
25.63,0,0.04,-2.011538462,0,0
25.63,0,0.05,-2.034615385,0,0
25.63,0,0.04,-2.019230769,0,0
25.63,0,0.04,-2.061538462,0,0
25.63,0,0.04,-2.065384615,0,0
25.63,0,0.11,-2.080769231,0,0
25.63,0,0.04,-2.111538462,0,0
25.63,0,0.05,-2.061538462,0,0
25.63,0,0.05,-2.023076923,0,0
25.63,0,0.05,-1.946153846,0,0
25.63,0,0.05,-1.880769231,0,0
25.63,0,0.05,-1.780769231,0,0
25.63,0,0.05,-1.65,0,0
25.63,0,0.06,-1.538461538,0,0
25.63,0,0.05,-1.492307692,0,0
25.56,0,0.05,-1.461538462,0,0
25.63,0,0.05,-1.446153846,0,0
25.63,0,0.05,-1.446153846,0,0
25.63,0,0.06,-1.461538462,0,0
25.63,0,0.05,-1.446153846,0,0
25.63,0,0.05,-1.4,0,0
25.63,0,0.05,-1.369230769,0,0
25.56,0,0.05,-1.403846154,0,0
25.63,0,0.05,-1.365384615,0,0
25.63,0,0.05,-1.4,0,0
25.63,0,0.05,-1.361538462,0,0
25.63,0,0.05,-1.346153846,0,0
25.63,0,0.05,-1.307692308,0,0
25.63,0,0.05,-1.342307692,0,0
25.63,0,0.05,-1.353846154,0,0
25.56,0,0.05,-1.388461538,0,0
25.63,0,0.06,-1.396153846,0,0
25.56,0,0.05,-1.423076923,0,0
25.63,0,0.05,-1.423076923,0,0
25.63,0,0.05,-1.4,0,0
25.56,0,0.04,-1.353846154,0,0
25.56,0,0.05,-1.330769231,0,0
25.56,0,0.05,-1.184615385,0,0
25.56,0,0.05,-1.107692308,0,0
25.56,0,0.05,-1.053846154,0,0
25.63,0,0.05,-1.026923077,0,0
25.56,0,0.05,-0.980769231,0,0
25.56,0,0.05,-1.011538462,0,0
25.56,0,0.05,-1.023076923,0,0
25.56,0,0.05,-1.015384615,0,0
25.56,0,0.05,-0.988461538,0,0
25.56,0,0.05,-0.992307692,0,0
25.63,0,0.06,-1.026923077,0,0
25.56,0,0.05,-0.992307692,0,0
25.56,0,0.04,-1.030769231,0,0
25.56,0,0.05,-1.046153846,0,0
25.56,0,0.05,-0.992307692,0,0
25.56,0,0.05,-0.965384615,0,0
25.56,0,0.05,-0.965384615,0,0
25.56,0,0.05,-0.946153846,0,0
25.56,0,0.05,-1.05,0,0
25.56,0,0.05,-1.130769231,0,0
25.56,0,0.05,-1.192307692,0,0
25.56,0,0.05,-1.234615385,0,0
25.56,0,0.05,-1.207692308,0,0
25.56,0,0.04,-1.207692308,0,0
25.56,0,0.05,-1.234615385,0,0
25.56,0,0.05,-1.192307692,0,0
25.56,0,0.05,-1.223076923,0,0
25.56,0,0.05,-1.230769231,0,0
25.56,0,0.05,-1.215384615,0,0
25.56,0,0.05,-1.130769231,0,0
25.56,0,0.05,-1.123076923,0,0
25.56,0,0.04,-1.142307692,0,0
25.56,0,0.04,-1.138461538,0,0
25.56,0,0.04,-1.111538462,0,0
25.56,0,0.05,-1.107692308,0,0
25.56,0,0.05,-1.080769231,0,0
25.56,0,0.05,-1.080769231,0,0
25.56,0,0.05,-1.107692308,0,0
25.56,0,0.05,-1.115384615,0,0
25.56,0,0.05,-1.1,0,0
25.56,0,0.05,-1.107692308,0,0
25.56,0,0.06,-1.138461538,0,0
25.5,0,0.06,-1.142307692,0,0
25.56,0,0.06,-1.219230769,0,0
25.56,0,0.05,-1.230769231,0,0
25.5,0,0.04,-1.223076923,0,0
25.5,0,0.05,-1.242307692,0,0
25.56,0,0.06,-1.192307692,0,0
25.56,0,0.05,-1.215384615,0,0
25.5,0,0.05,-1.169230769,0,0
25.5,0,0.05,-1.103846154,0,0
25.56,0,0.06,-1.161538462,0,0
25.56,0,0.05,-1.242307692,0,0
25.5,0,0.05,-1.25,0,0
25.56,0,0.05,-1.138461538,0,0
25.56,0,0.04,-1.053846154,0,0
25.5,0,0.04,-1.046153846,0,0
25.5,0,0.04,-1.019230769,0,0
25.56,0,0.04,-0.926923077,0,0
25.5,0,0.05,-0.869230769,0,0
25.5,0,0.05,-0.75,0,0
25.5,0,0.05,-0.665384615,0,0
25.5,0,0.05,-0.615384615,0,0
25.5,0,0.04,-0.55,0,0
25.5,0,0.04,-0.565384615,0,0
25.5,0,0.05,-0.519230769,0,0
25.5,0,0.05,-0.603846154,0,0
25.5,0,0.04,-0.719230769,0,0
25.5,0,0.04,-0.815384615,0,0
25.5,0,0.05,-0.796153846,0,0
25.5,0,0.05,-0.807692308,0,0
25.5,0,0.05,-0.85,0,0
25.5,0,0.05,-0.873076923,0,0
25.5,0,0.04,-0.926923077,0,0
25.5,0,0.04,-0.915384615,0,0
25.5,0,0.05,-0.884615385,0,0
25.5,0,0.04,-0.934615385,0,0
25.5,0,0.04,-1.023076923,0,0
25.5,0,0.04,-1.053846154,0,0
25.5,0,0.04,-1.023076923,0,0
25.5,0,0.05,-0.976923077,0,0
25.5,0,0.05,-0.965384615,0,0
25.5,0,0.05,-0.942307692,0,0
25.5,0,0.04,-0.857692308,0,0
25.5,0,0.05,-0.757692308,0,0
25.5,0,0.04,-0.642307692,0,0
25.5,0,0.05,-0.511538462,0,0
25.5,0,0.04,-0.415384615,0,0
25.5,0,0.04,-0.307692308,0,0
25.5,0,0.04,-0.238461538,0,0
25.5,0,0.05,-0.111538462,0,0
25.5,0,0.04,-0.073076923,0,0
25.5,0,0.05,-0.080769231,0,0
25.5,0,0.04,-0.088461538,0,0
25.5,0,0.04,-0.046153846,0,0
25.5,0,0.05,0,0,0
25.5,0,0.04,0,0,0
25.5,0,0.05,0,0,0
25.5,0,0.05,0,0,0
25.5,0,0.05,0,0,0
25.5,0,0.05,0,0,0
25.5,0,0.04,0,0,0
25.5,0,0.04,0,0,0
25.5,0,0.04,0,0,0
25.5,0,0.05,0,0,0
25.5,0,0.05,0,0,0
25.5,0,0.05,0,0,0
25.5,0,0.04,0,0,0
25.5,0,0.05,0,0,0
25.5,0,0.05,0,0,0
25.5,0,0.05,0,0,0
25.44,0,0.05,0,0,0
25.5,0,0.04,0,0,0
25.5,0,0.05,0,0,0
25.5,0,0.05,-0.046153846,0,0
25.5,0,0.05,-0.088461538,0,0
25.5,0,0.05,-0.080769231,0,0
25.5,0,0.05,-0.119230769,0,0
25.5,0,0.04,-0.153846154,0,0
25.5,0,0.05,-0.184615385,0,0
25.5,0,0.05,-0.211538462,0,0
25.5,0,0.04,-0.234615385,0,0
